Date,Open,High,Low,Close,Adj Close,Volume,Stock
2021-07-14,282.350006,283.660004,280.549988,282.51001,278.842468,23113700,MSFT
2021-07-13,277.519989,282.850006,277.390015,280.980011,277.332367,26120100,MSFT
2021-07-12,279.160004,279.769989,276.579987,277.320007,273.719879,18931700,MSFT
2021-07-09,275.720001,278.049988,275.320007,277.940002,274.331787,23916700,MSFT
2021-07-08,276.899994,278.730011,274.869995,277.420013,273.818573,24618600,MSFT
2021-07-07,279.399994,280.690002,277.149994,279.929993,276.295959,23260000,MSFT
2021-07-06,278.029999,279.369995,274.299988,277.660004,274.05542,31565600,MSFT
2021-07-02,272.820007,278,272.5,277.649994,274.045532,26458000,MSFT
2021-07-01,269.609985,271.839996,269.600006,271.600006,268.074097,16725300,MSFT
2021-06-30,270.690002,271.359985,269.600006,270.899994,267.383209,21656500,MSFT
2021-06-29,268.869995,271.649994,267.980011,271.399994,267.876678,19937800,MSFT
2021-06-28,266.190002,268.899994,265.910004,268.720001,265.231476,19590000,MSFT
2021-06-25,266.230011,267.25,264.76001,265.019989,261.579498,25611100,MSFT
2021-06-24,266.160004,267.850006,265.470001,266.690002,263.227875,21446900,MSFT
2021-06-23,265.98999,266.829987,264.429993,265.269989,261.826233,19518700,MSFT
2021-06-22,262.720001,265.790009,262.399994,265.51001,262.063171,24694100,MSFT
2021-06-21,259.820007,263.519989,257.920013,262.630005,259.220551,26696100,MSFT
2021-06-18,259.630005,262.299988,258.75,259.429993,256.062103,37202200,MSFT
2021-06-17,256.070007,261.75,256.01001,260.899994,257.513,27565500,MSFT
2021-06-16,259.399994,260.579987,254.419998,257.380005,254.038681,27220000,MSFT
2021-06-15,259.769989,259.98999,257.679993,258.359985,255.005981,18038900,MSFT
2021-06-14,257.899994,259.950012,256.799988,259.890015,256.516144,19150500,MSFT
2021-06-11,257.98999,258.48999,256.609985,257.890015,254.542114,18999700,MSFT
2021-06-10,254.289993,257.459991,253.669998,257.23999,253.900528,24563600,MSFT
2021-06-09,253.809998,255.529999,253.210007,253.589996,250.297928,17937600,MSFT
2021-06-08,255.160004,256.01001,252.509995,252.570007,249.291168,22455000,MSFT
2021-06-07,249.979996,254.089996,249.809998,253.809998,250.51506,23079200,MSFT
2021-06-04,247.759995,251.649994,247.509995,250.789993,247.534241,25281100,MSFT
2021-06-03,245.220001,246.339996,243,245.710007,242.520203,25307700,MSFT
2021-06-02,248.130005,249.270004,245.839996,247.300003,244.089554,19406700,MSFT
2021-06-01,251.229996,251.289993,246.960007,247.399994,244.188278,23213300,MSFT
2021-05-28,251,252.080002,249.559998,249.679993,246.43866,18270200,MSFT
2021-05-27,251.169998,251.479996,249.25,249.309998,246.073456,24426200,MSFT
2021-05-26,251.429993,252.940002,250.75,251.490005,248.225174,17771600,MSFT
2021-05-25,251.770004,252.75,250.820007,251.720001,248.452209,17704300,MSFT
2021-05-24,247.789993,251.160004,247.509995,250.779999,247.524399,21411500,MSFT
2021-05-21,247.570007,248.330002,244.740005,245.169998,241.987228,21863100,MSFT
2021-05-20,243.960007,247.949997,243.860001,246.479996,243.280197,21800700,MSFT
2021-05-19,239.309998,243.229996,238.600006,243.119995,239.963806,25739800,MSFT
2021-05-18,246.270004,246.410004,242.899994,243.080002,239.371643,20168000,MSFT
2021-05-17,246.550003,246.589996,243.520004,245.179993,241.439575,24970200,MSFT
2021-05-14,245.580002,249.179993,245.490005,248.149994,244.364258,23901100,MSFT
2021-05-13,241.800003,245.600006,241.419998,243.029999,239.322388,29624300,MSFT
2021-05-12,242.169998,244.380005,238.070007,239,235.353867,36684400,MSFT
2021-05-11,244.550003,246.600006,242.570007,246.229996,242.473557,33641600,MSFT
2021-05-10,250.869995,251.729996,247.119995,247.179993,243.409058,29299900,MSFT
2021-05-07,252.149994,254.300003,251.169998,252.460007,248.608536,27032900,MSFT
2021-05-06,246.449997,249.860001,244.690002,249.729996,245.920181,26491100,MSFT
2021-05-05,249.059998,249.5,245.820007,246.470001,242.709885,21901300,MSFT
2021-05-04,250.970001,251.210007,245.759995,247.789993,244.00975,32756100,MSFT
2021-05-03,253.399994,254.350006,251.119995,251.860001,248.017654,19626600,MSFT
2021-04-30,249.740005,253.080002,249.600006,252.179993,248.332794,30945100,MSFT
2021-04-29,255.460007,256.100006,249,252.509995,248.657761,40589000,MSFT
2021-04-28,256.079987,256.540009,252.949997,254.559998,250.676468,46903100,MSFT
2021-04-27,261.579987,263.190002,260.119995,261.970001,257.973419,31014200,MSFT
2021-04-26,261.660004,262.440002,260.170013,261.549988,257.559875,19763300,MSFT
2021-04-23,257.880005,261.51001,257.269989,261.149994,257.165924,21462600,MSFT
2021-04-22,260.209991,261.779999,255.639999,257.170013,253.246674,25606200,MSFT
2021-04-21,258.940002,260.679993,257.25,260.579987,256.604614,24030400,MSFT
2021-04-20,257.820007,260.200012,256.839996,258.26001,254.320053,19722900,MSFT
2021-04-19,260.190002,261.480011,257.820007,258.73999,254.792725,23209300,MSFT
2021-04-16,259.470001,261,257.600006,260.73999,256.762207,24878600,MSFT
2021-04-15,257.929993,259.929993,257.730011,259.5,255.541107,25627500,MSFT
2021-04-14,257.480011,258.829987,255.160004,255.589996,251.690765,23070900,MSFT
2021-04-13,257.26001,259.190002,256.829987,258.48999,254.546509,23837500,MSFT
2021-04-12,254.710007,257.670013,254.619995,255.910004,252.00589,27148700,MSFT
2021-04-09,252.869995,255.990005,252.440002,255.850006,251.946793,24326800,MSFT
2021-04-08,252.770004,254.139999,252,253.25,249.386475,23625200,MSFT
2021-04-07,247.809998,250.929993,247.190002,249.899994,246.087555,22719800,MSFT
2021-04-06,247.610001,249.399994,246.880005,247.860001,244.078705,22931900,MSFT
2021-04-05,242.759995,249.960007,242.699997,249.070007,245.270233,36910600,MSFT
2021-04-01,238.470001,242.839996,238.050003,242.350006,238.652756,30338000,MSFT
2021-03-31,232.910004,239.100006,232.389999,235.770004,232.173126,43623500,MSFT
2021-03-30,233.529999,233.850006,231.100006,231.850006,228.312973,24792000,MSFT
2021-03-29,236.589996,236.800003,231.880005,235.240005,231.651215,25227500,MSFT
2021-03-26,231.550003,236.710007,231.550003,236.479996,232.872299,25479900,MSFT
2021-03-25,235.300003,236.940002,231.570007,232.339996,228.795486,34061900,MSFT
2021-03-24,237.850006,238,235.320007,235.460007,231.867889,25620100,MSFT
2021-03-23,237.490005,241.050003,237.070007,237.580002,233.955505,31638400,MSFT
2021-03-22,230.270004,236.899994,230.139999,235.990005,232.389786,30127000,MSFT
2021-03-19,231.020004,232.470001,229.350006,230.350006,226.835831,46430700,MSFT
2021-03-18,232.559998,234.190002,230.330002,230.720001,227.200195,34833000,MSFT
2021-03-17,236.149994,238.550003,233.229996,237.039993,233.423752,29562100,MSFT
2021-03-16,236.279999,240.059998,235.940002,237.710007,234.083542,28092200,MSFT
2021-03-15,234.960007,235.190002,231.809998,234.809998,231.227814,26034900,MSFT
2021-03-12,234.009995,235.820007,233.229996,235.75,232.153427,22653700,MSFT
2021-03-11,234.960007,239.169998,234.309998,237.130005,233.512405,29907600,MSFT
2021-03-10,237,237,232.039993,232.419998,228.874252,29746800,MSFT
2021-03-09,232.880005,235.380005,231.669998,233.779999,230.213516,33080500,MSFT
2021-03-08,231.369995,233.369995,227.130005,227.389999,223.92099,35267400,MSFT
2021-03-05,229.520004,233.270004,226.460007,231.600006,228.066757,41872800,MSFT
2021-03-04,226.740005,232.490005,224.259995,226.729996,223.271042,44727800,MSFT
2021-03-03,232.160004,233.580002,227.259995,227.559998,224.088379,34029500,MSFT
2021-03-02,237.009995,237.300003,233.449997,233.869995,230.302094,22812500,MSFT
2021-03-01,235.899994,237.470001,233.149994,236.940002,233.325287,25324000,MSFT
2021-02-26,231.529999,235.369995,229.539993,232.380005,228.834869,37819200,MSFT
2021-02-25,232.080002,234.589996,227.880005,228.990005,225.496567,39542200,MSFT
2021-02-24,230.009995,235.199997,229,234.550003,230.971756,26339700,MSFT
2021-02-23,230.330002,234.830002,228.729996,233.270004,229.711288,30228700,MSFT
2021-02-22,237.419998,237.929993,232.399994,234.509995,230.932358,36446900,MSFT
2021-02-19,243.75,243.860001,240.179993,240.970001,237.293793,25262600,MSFT
2021-02-18,241.800003,243.929993,240.860001,243.789993,240.07077,16925600,MSFT
2021-02-17,241.320007,244.309998,240.940002,244.199997,240.474518,21653500,MSFT
2021-02-16,245.029999,246.130005,242.919998,243.699997,239.430695,26728500,MSFT
2021-02-12,243.929993,245.300003,242.729996,244.990005,240.69812,16561100,MSFT
2021-02-11,244.779999,245.149994,242.149994,244.490005,240.206879,15751100,MSFT
2021-02-10,245,245.919998,240.889999,242.820007,238.566116,22186700,MSFT
2021-02-09,241.869995,244.759995,241.380005,243.770004,239.499496,23565000,MSFT
2021-02-08,243.149994,243.679993,240.809998,242.470001,238.22229,22211900,MSFT
2021-02-05,242.229996,243.279999,240.419998,242.199997,237.956985,18054800,MSFT
2021-02-04,242.660004,243.240005,240.369995,242.009995,237.770309,25296100,MSFT
2021-02-03,239.570007,245.089996,239.259995,243,238.742981,27158100,MSFT
2021-02-02,241.300003,242.309998,238.690002,239.509995,235.314087,25916300,MSFT
2021-02-01,235.059998,242.5,232.429993,239.649994,235.45163,33314200,MSFT
2021-01-29,235.990005,238.020004,231.350006,231.960007,227.896378,42503100,MSFT
2021-01-28,235.610001,242.639999,235.089996,238.929993,234.744263,49111200,MSFT
2021-01-27,238,240.440002,230.139999,232.899994,228.819901,69870600,MSFT
2021-01-26,231.860001,234.179993,230.080002,232.330002,228.259872,49169600,MSFT
2021-01-25,229.119995,229.779999,224.220001,229.529999,225.508942,33152100,MSFT
2021-01-22,227.080002,230.070007,225.800003,225.949997,221.991653,30172700,MSFT
2021-01-21,224.699997,226.300003,222.419998,224.970001,221.028839,30709400,MSFT
2021-01-20,217.699997,225.789993,217.289993,224.339996,220.409866,37777300,MSFT
2021-01-19,213.75,216.979996,212.630005,216.440002,212.648285,30480900,MSFT
2021-01-15,213.520004,214.509995,212.029999,212.649994,208.924667,31746500,MSFT
2021-01-14,215.910004,217.460007,212.740005,213.020004,209.288193,29480800,MSFT
2021-01-13,214.020004,216.759995,213.929993,216.339996,212.550018,20087100,MSFT
2021-01-12,216.5,217.100006,213.320007,214.929993,211.164703,23249300,MSFT
2021-01-11,218.470001,218.910004,216.729996,217.490005,213.679886,23031300,MSFT
2021-01-08,218.679993,220.580002,217.029999,219.619995,215.772568,22956200,MSFT
2021-01-07,214.039993,219.339996,213.710007,218.289993,214.465836,27694500,MSFT
2021-01-06,212.169998,216.490005,211.940002,212.25,208.531677,35930700,MSFT
2021-01-05,217.259995,218.520004,215.699997,217.899994,214.082687,23823000,MSFT
2021-01-04,222.529999,223,214.809998,217.690002,213.876373,37130100,MSFT
2020-12-31,221.699997,223,219.679993,222.419998,218.523499,20942100,MSFT
2020-12-30,225.229996,225.630005,221.470001,221.679993,217.796478,20272300,MSFT
2020-12-29,226.309998,227.179993,223.580002,224.149994,220.223206,17403200,MSFT
2020-12-28,224.449997,226.029999,223.020004,224.960007,221.019028,17933500,MSFT
2020-12-24,221.419998,223.610001,221.199997,222.75,218.847748,10550600,MSFT
2020-12-23,223.110001,223.559998,220.800003,221.020004,217.148041,18699600,MSFT
2020-12-22,222.690002,225.630005,221.850006,223.940002,220.016876,22612200,MSFT
2020-12-21,217.550003,224,217.279999,222.589996,218.690521,37181900,MSFT
2020-12-18,218.589996,219.690002,216.020004,218.589996,214.76059,63354900,MSFT
2020-12-17,219.869995,220.889999,217.919998,219.419998,215.576065,32515800,MSFT
2020-12-16,214.75,220.110001,214.720001,219.279999,215.438507,35023300,MSFT
2020-12-15,215.169998,215.419998,212.240005,214.130005,210.378738,27000600,MSFT
2020-12-14,213.100006,216.210007,212.880005,214.199997,210.447495,28798400,MSFT
2020-12-11,210.050003,213.320007,209.110001,213.259995,209.523987,30979400,MSFT
2020-12-10,211.770004,213.080002,210.360001,210.520004,206.831985,26733300,MSFT
2020-12-09,215.160004,215.229996,211.210007,211.800003,208.089554,32440600,MSFT
2020-12-08,213.970001,216.949997,212.889999,216.009995,212.225784,23284100,MSFT
2020-12-07,214.369995,215.539993,212.990005,214.289993,210.535919,24620000,MSFT
2020-12-04,214.220001,215.380005,213.179993,214.360001,210.604691,24666000,MSFT
2020-12-03,214.610001,216.380005,213.649994,214.240005,210.486801,25120900,MSFT
2020-12-02,214.880005,215.470001,212.800003,215.369995,211.597015,23724500,MSFT
2020-12-01,214.509995,217.320007,213.350006,216.210007,212.422302,30904500,MSFT
2020-11-30,214.100006,214.759995,210.839996,214.070007,210.319778,33064800,MSFT
2020-11-27,214.850006,216.270004,214.039993,215.229996,211.459457,14512200,MSFT
2020-11-25,215.110001,215.289993,212.460007,213.869995,210.123291,21012900,MSFT
2020-11-24,209.589996,214.25,208.860001,213.860001,210.11348,33979700,MSFT
2020-11-23,210.949997,212.289993,208.160004,210.110001,206.429184,25683500,MSFT
2020-11-20,212.199997,213.289993,210,210.389999,206.704239,22843100,MSFT
2020-11-19,211.380005,213.029999,209.929993,212.419998,208.6987,24792700,MSFT
2020-11-18,213.649994,215.169998,210.929993,211.080002,207.382187,28372800,MSFT
2020-11-17,216.100006,217.679993,214.080002,214.460007,210.152771,24154100,MSFT
2020-11-16,214.869995,217.740005,214.520004,217.229996,212.867126,24953300,MSFT
2020-11-13,216.360001,217.419998,214.160004,216.509995,212.161591,18621100,MSFT
2020-11-12,217.210007,219.110001,214.460007,215.440002,211.113068,21593900,MSFT
2020-11-11,212.389999,218.039993,212.199997,216.550003,212.200806,29440800,MSFT
2020-11-10,214.5,216.5,209.720001,211.009995,206.772049,44045100,MSFT
2020-11-09,224.440002,228.119995,217.880005,218.389999,214.003845,44395000,MSFT
2020-11-06,222.259995,224.360001,218.029999,223.720001,219.226807,25231900,MSFT
2020-11-05,222.039993,224.119995,221.149994,223.289993,218.80542,36080100,MSFT
2020-11-04,214.020004,218.320007,212.419998,216.389999,212.044006,42311800,MSFT
2020-11-03,203.889999,208.119995,203.119995,206.429993,202.284027,27512000,MSFT
2020-11-02,204.289993,205.279999,200.119995,202.330002,198.266403,30842200,MSFT
2020-10-30,203.5,204.289993,199.619995,202.470001,198.403564,36953700,MSFT
2020-10-29,204.070007,207.360001,203.369995,204.720001,200.608383,31432600,MSFT
2020-10-28,207.669998,208.839996,202.100006,202.679993,198.609329,51195600,MSFT
2020-10-27,211.589996,214.669998,210.330002,213.25,208.967056,36700300,MSFT
2020-10-26,213.850006,216.339996,208.100006,210.080002,205.860718,37111600,MSFT
2020-10-23,215.029999,216.279999,213.160004,216.229996,211.887222,18879600,MSFT
2020-10-22,213.929993,216.059998,211.699997,214.889999,210.574142,22351500,MSFT
2020-10-21,213.119995,216.919998,213.119995,214.800003,210.485947,22724900,MSFT
2020-10-20,215.800003,217.369995,213.089996,214.649994,210.338928,22753500,MSFT
2020-10-19,220.419998,222.300003,213.720001,214.220001,209.917587,27625800,MSFT
2020-10-16,220.149994,222.289993,219.320007,219.660004,215.248337,26057900,MSFT
2020-10-15,217.100006,220.360001,216.009995,219.660004,215.248337,22733100,MSFT
2020-10-14,223,224.220001,219.130005,220.860001,216.42424,23421700,MSFT
2020-10-13,222.720001,225.210007,220.429993,222.860001,218.384033,28950800,MSFT
2020-10-12,218.789993,223.860001,216.809998,221.399994,216.953354,40461400,MSFT
2020-10-09,211.229996,215.860001,211.229996,215.809998,211.475616,26458000,MSFT
2020-10-08,210.509995,211.190002,208.320007,210.580002,206.350677,19925800,MSFT
2020-10-07,207.059998,210.110001,206.720001,209.830002,205.615738,25681100,MSFT
2020-10-06,208.820007,210.179993,204.820007,205.910004,201.774475,28554300,MSFT
2020-10-05,207.220001,210.410004,206.979996,210.380005,206.154709,21331600,MSFT
2020-10-02,208,210.990005,205.539993,206.190002,202.048874,33154800,MSFT
2020-10-01,213.490005,213.990005,211.320007,212.460007,208.192963,27158400,MSFT
2020-09-30,207.729996,211.979996,206.539993,210.330002,206.105713,33829100,MSFT
2020-09-29,209.350006,210.070007,206.809998,207.259995,203.097397,24221900,MSFT
2020-09-28,210.880005,212.570007,208.059998,209.440002,205.233597,32004900,MSFT
2020-09-25,203.550003,209.039993,202.539993,207.820007,203.646088,29437300,MSFT
2020-09-24,199.850006,205.570007,199.199997,203.190002,199.1091,31202500,MSFT
2020-09-23,207.899994,208.100006,200.029999,200.589996,196.561325,30803800,MSFT
2020-09-22,205.059998,208.100006,202.080002,207.419998,203.254166,33517100,MSFT
2020-09-21,197.190002,202.710007,196.380005,202.539993,198.472168,39839700,MSFT
2020-09-18,202.800003,203.649994,196.25,200.389999,196.365341,55225300,MSFT
2020-09-17,200.050003,204.330002,199.960007,202.910004,198.834763,34011300,MSFT
2020-09-16,210.619995,210.649994,204.639999,205.050003,200.931747,26328100,MSFT
2020-09-15,208.419998,209.779999,206.929993,208.779999,204.586853,21823900,MSFT
2020-09-14,204.240005,209.199997,204.029999,205.410004,201.284531,30375800,MSFT
2020-09-11,207.199997,208.630005,201.240005,204.029999,199.932236,33620100,MSFT
2020-09-10,213.399994,214.740005,204.110001,205.369995,201.245316,35461500,MSFT
2020-09-09,207.600006,214.839996,206.699997,211.289993,207.046417,45679000,MSFT
2020-09-08,206.5,210.029999,202.199997,202.660004,198.589783,52924300,MSFT
2020-09-04,215.100006,218.360001,205.190002,214.25,209.946991,59664100,MSFT
2020-09-03,229.270004,229.309998,214.960007,217.300003,212.935715,58400300,MSFT
2020-09-02,227.970001,232.860001,227.350006,231.649994,226.997513,34080800,MSFT
2020-09-01,225.509995,227.449997,224.429993,227.270004,222.70549,25725500,MSFT
2020-08-31,227,228.699997,224.309998,225.529999,221.000443,28774200,MSFT
2020-08-28,228.179993,230.639999,226.580002,228.910004,224.312561,26292900,MSFT
2020-08-27,222.889999,231.149994,219.399994,226.580002,222.029327,57602200,MSFT
2020-08-26,217.880005,222.089996,217.360001,221.149994,216.708374,39600800,MSFT
2020-08-25,213.100006,216.610001,213.100006,216.470001,212.122375,23043700,MSFT
2020-08-24,214.789993,215.520004,212.429993,213.690002,209.398209,25460100,MSFT
2020-08-21,213.860001,216.25,212.850006,213.020004,208.741699,36249300,MSFT
2020-08-20,209.539993,215,208.910004,214.580002,210.27037,26981500,MSFT
2020-08-19,211.490005,212.100006,209.25,209.699997,205.488358,27627600,MSFT
2020-08-18,210.529999,212.360001,209.210007,211.490005,206.742661,21336200,MSFT
2020-08-17,209.600006,211.190002,208.919998,210.279999,205.559799,20184800,MSFT
2020-08-14,208.759995,209.589996,207.509995,208.899994,204.210785,17958900,MSFT
2020-08-13,209.440002,211.350006,208.149994,208.699997,204.015259,22588900,MSFT
2020-08-12,205.289993,210.279999,204.75,209.190002,204.494263,28013100,MSFT
2020-08-11,207.160004,207.649994,203.139999,203.380005,198.814697,36446500,MSFT
2020-08-10,211.669998,211.880005,206.350006,208.25,203.575394,36716500,MSFT
2020-08-07,214.850006,215.699997,210.929993,212.479996,207.710419,27820400,MSFT
2020-08-06,212.339996,216.369995,211.550003,216.350006,211.493546,32656800,MSFT
2020-08-05,214.899994,215,211.570007,212.940002,208.160095,28806400,MSFT
2020-08-04,214.169998,214.770004,210.309998,213.289993,208.502228,49280100,MSFT
2020-08-03,211.520004,217.639999,210.440002,216.539993,211.679276,78983000,MSFT
2020-07-31,204.399994,205.100006,199.009995,205.009995,200.408096,51044000,MSFT
2020-07-30,201,204.460007,199.570007,203.899994,199.323029,25079600,MSFT
2020-07-29,202.5,204.649994,202.009995,204.059998,199.479431,19632600,MSFT
2020-07-28,203.610001,204.699997,201.740005,202.020004,197.485229,23251400,MSFT
2020-07-27,201.470001,203.970001,200.860001,203.850006,199.27417,30160900,MSFT
2020-07-24,200.419998,202.860001,197.509995,201.300003,196.781403,39827000,MSFT
2020-07-23,207.190002,210.919998,202.149994,202.539993,197.993561,67457000,MSFT
2020-07-22,209.199997,212.300003,208.389999,211.75,206.996826,49605700,MSFT
2020-07-21,213.660004,213.940002,208.029999,208.75,204.064133,37990400,MSFT
2020-07-20,205,212.300003,203.009995,211.600006,206.850159,36884800,MSFT
2020-07-17,204.470001,205.039993,201.389999,202.880005,198.325912,31635300,MSFT
2020-07-16,205.399994,205.699997,202.309998,203.919998,199.34259,29940700,MSFT
2020-07-15,209.559998,211.330002,205.029999,208.039993,203.370071,32179400,MSFT
2020-07-14,206.130005,208.850006,202.029999,208.350006,203.673141,37591800,MSFT
2020-07-13,214.479996,215.800003,206.5,207.070007,202.421875,38135600,MSFT
2020-07-10,213.619995,214.080002,211.080002,213.669998,208.873703,26177600,MSFT
2020-07-09,216.330002,216.380005,211.470001,214.320007,209.509125,33121700,MSFT
2020-07-08,210.070007,213.259995,208.690002,212.830002,208.052597,33600000,MSFT
2020-07-07,210.449997,214.669998,207.990005,208.25,203.575394,33600700,MSFT
2020-07-06,208.830002,211.130005,208.089996,210.699997,205.970367,31897600,MSFT
2020-07-02,205.679993,208.020004,205,206.259995,201.630051,29315800,MSFT
2020-07-01,203.139999,206.350006,201.770004,204.699997,200.105072,32061200,MSFT
2020-06-30,197.880005,204.399994,197.740005,203.509995,198.941772,34310300,MSFT
2020-06-29,195.779999,198.529999,193.550003,198.440002,193.985596,26701600,MSFT
2020-06-26,199.729996,199.889999,194.880005,196.330002,191.922943,54675800,MSFT
2020-06-25,197.800003,200.610001,195.470001,200.339996,195.842926,27803900,MSFT
2020-06-24,201.600006,203.25,196.559998,197.839996,193.399033,36740600,MSFT
2020-06-23,202.089996,203.949997,201.429993,201.910004,197.377701,30917400,MSFT
2020-06-22,195.789993,200.759995,195.229996,200.570007,196.067795,32818900,MSFT
2020-06-19,198.589996,199.289993,194.369995,195.149994,190.769424,44441100,MSFT
2020-06-18,194,196.490005,194,196.320007,191.913193,23061600,MSFT
2020-06-17,195.029999,196.320007,193.690002,194.240005,189.879837,25687800,MSFT
2020-06-16,192.889999,195.580002,191.460007,193.570007,189.224899,42556700,MSFT
2020-06-15,184.580002,190.820007,184.009995,188.940002,184.698853,32770200,MSFT
2020-06-12,190.539993,191.720001,185.179993,187.740005,183.525787,43373600,MSFT
2020-06-11,193.130005,195.759995,186.070007,186.270004,182.088776,52854700,MSFT
2020-06-10,191.130005,198.520004,191.009995,196.839996,192.421494,43872300,MSFT
2020-06-09,188,190.699997,187.259995,189.800003,185.53952,29783900,MSFT
2020-06-08,185.940002,188.550003,184.440002,188.360001,184.131836,33211600,MSFT
2020-06-05,182.619995,187.729996,182.009995,187.199997,182.997894,39893600,MSFT
2020-06-04,184.300003,185.839996,182.300003,182.919998,178.81395,28761800,MSFT
2020-06-03,184.820007,185.940002,183.580002,185.360001,181.199203,27311000,MSFT
2020-06-02,184.25,185,181.350006,184.910004,180.759308,30794600,MSFT
2020-06-01,182.539993,183,181.460007,182.830002,178.725998,22622400,MSFT
2020-05-29,182.729996,184.270004,180.410004,183.25,179.136581,42130400,MSFT
2020-05-28,180.740005,184.149994,180.380005,181.399994,177.328079,33810200,MSFT
2020-05-27,180.199997,181.990005,176.600006,181.809998,177.728867,39517100,MSFT
2020-05-26,186.339996,186.5,181.100006,181.570007,177.494263,36073600,MSFT
2020-05-22,183.190002,184.460007,182.539993,183.509995,179.390701,20826900,MSFT
2020-05-21,185.399994,186.669998,183.289993,183.429993,179.3125,29119500,MSFT
2020-05-20,184.809998,185.850006,183.940002,185.660004,181.492477,31261300,MSFT
2020-05-19,185.029999,186.600006,183.490005,183.630005,179.00946,26799100,MSFT
2020-05-18,185.75,186.199997,183.960007,184.910004,180.257263,35264500,MSFT
2020-05-15,179.059998,187.059998,177,183.160004,178.551331,46610400,MSFT
2020-05-14,177.539993,180.690002,175.679993,180.529999,175.987503,41873900,MSFT
2020-05-13,182.550003,184.050003,176.539993,179.75,175.227097,44711500,MSFT
2020-05-12,186.800003,187.039993,182.300003,182.509995,177.917618,32038200,MSFT
2020-05-11,183.149994,187.509995,182.850006,186.740005,182.041199,30892700,MSFT
2020-05-08,184.979996,185,183.360001,184.679993,180.033035,30877800,MSFT
2020-05-07,184.169998,184.550003,182.580002,183.600006,178.98027,28316000,MSFT
2020-05-06,182.080002,184.199997,181.630005,182.539993,177.946899,32139300,MSFT
2020-05-05,180.619995,183.649994,179.899994,180.759995,176.2117,36839200,MSFT
2020-05-04,174.490005,179,173.800003,178.839996,174.339981,30372900,MSFT
2020-05-01,175.800003,178.639999,174.009995,174.570007,170.177429,39370500,MSFT
2020-04-30,180,180.399994,176.229996,179.210007,174.700714,53875900,MSFT
2020-04-29,173.220001,177.679993,171.880005,177.429993,172.965485,51286600,MSFT
2020-04-28,175.589996,175.669998,169.389999,169.809998,165.537231,34392700,MSFT
2020-04-27,176.589996,176.899994,173.300003,174.050003,169.670517,33194400,MSFT
2020-04-24,172.059998,174.559998,170.710007,174.550003,170.157928,34277600,MSFT
2020-04-23,174.110001,175.059998,170.910004,171.419998,167.106705,32790800,MSFT
2020-04-22,171.389999,174,170.820007,173.520004,169.153854,34620200,MSFT
2020-04-21,173.5,173.669998,166.110001,167.820007,163.59729,56203700,MSFT
2020-04-20,176.630005,178.75,174.990005,175.059998,170.655106,36669600,MSFT
2020-04-17,179.5,180,175.869995,178.600006,174.106064,52765600,MSFT
2020-04-16,174.300003,177.279999,172.899994,177.039993,172.585312,50479600,MSFT
2020-04-15,171.199997,173.570007,169.240005,171.880005,167.555099,40940800,MSFT
2020-04-14,169,173.75,168,173.699997,169.329346,52874300,MSFT
2020-04-13,164.350006,165.570007,162.300003,165.509995,161.345428,41905300,MSFT
2020-04-09,166.360001,167.369995,163.330002,165.139999,160.984711,51385100,MSFT
2020-04-08,165.669998,166.669998,163.5,165.130005,160.974991,48318200,MSFT
2020-04-07,169.589996,170,163.259995,163.490005,159.376266,62769000,MSFT
2020-04-06,160.320007,166.5,157.580002,165.270004,161.11145,67111700,MSFT
2020-04-03,155.100006,157.380005,152.190002,153.830002,149.959335,41243300,MSFT
2020-04-02,151.860001,155.479996,150.360001,155.259995,151.353333,49630700,MSFT
2020-04-01,153,157.75,150.820007,152.110001,148.282608,57969900,MSFT
2020-03-31,159.399994,164.779999,156.559998,157.710007,153.741669,77927200,MSFT
2020-03-30,152.440002,160.600006,150.009995,160.229996,156.198273,63420300,MSFT
2020-03-27,151.75,154.889999,149.199997,149.699997,145.933212,57042300,MSFT
2020-03-26,148.399994,156.660004,148.369995,156.110001,152.181946,64568100,MSFT
2020-03-25,148.910004,154.330002,144.440002,146.919998,143.22319,75638200,MSFT
2020-03-24,143.75,149.600006,141.270004,148.339996,144.607437,82516700,MSFT
2020-03-23,137.009995,140.570007,132.520004,135.979996,132.558411,78975200,MSFT
2020-03-20,146,147.100006,135.860001,137.350006,133.893997,84866200,MSFT
2020-03-19,142.770004,150.149994,139,142.710007,139.11911,85922700,MSFT
2020-03-18,138,146,135.020004,140.399994,136.867233,81593200,MSFT
2020-03-17,140,147.5,135,146.570007,142.881973,81059800,MSFT
2020-03-16,140,149.350006,135,135.419998,132.012543,87905900,MSFT
2020-03-13,147.5,161.910004,140.729996,158.830002,154.833496,92727400,MSFT
2020-03-12,145.300003,153.470001,138.580002,139.059998,135.560974,93226400,MSFT
2020-03-11,157.130005,157.699997,151.149994,153.630005,149.764343,56371600,MSFT
2020-03-10,158.160004,161.029999,152.580002,160.919998,156.870895,65354400,MSFT
2020-03-09,151,157.75,150,150.619995,146.830078,70419300,MSFT
2020-03-06,162.610001,163.110001,156,161.570007,157.504578,72821100,MSFT
2020-03-05,166.050003,170.869995,165.690002,166.270004,162.086319,47817300,MSFT
2020-03-04,168.490005,170.699997,165.619995,170.550003,166.258591,49814400,MSFT
2020-03-03,173.800003,175,162.259995,164.509995,160.370575,71677000,MSFT
2020-03-02,165.309998,172.919998,162.309998,172.789993,168.442245,71030800,MSFT
